senior_citizen,partner,dependents,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,gender_F,gender_M,internet_service_DSL,internet_service_Fiber optic,internet_service_No,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6252968587973633,0.458530777364674,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167148859952522,0.0034204931972908,1,0,0,0,1,1,0,0,0,1,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2812743384703554,0.5866153774802789,1,0,1,0,0,1,0,0,1,0,0,0
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.974818970904535,0.9674240325002204,0,1,0,1,0,0,0,1,0,1,0,0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5370545329627716,0.8016247685692979,0,1,1,0,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2665247148056636,0.4448839059258307,0,1,1,0,0,0,1,0,1,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.779532468246364,0.4956755390303956,0,1,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8247649199571526,0.4036231073161632,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0610496164482559,0.5009353898388862,0,1,0,0,1,0,1,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4281142962698901,0.6406825033461149,0,1,1,0,0,0,1,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4281142962698901,0.4066650885421055,0,1,1,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8319688852068452,0.9162495174365506,1,0,0,1,0,0,0,1,1,0,0,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5586940804930665,0.8429118515882115,1,0,1,0,0,0,1,0,0,1,0,0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217802085571558,0.1030167625966961,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2873679398412449,0.0663111092699881,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657819761028446,0.9835478349019732,1,0,0,1,0,0,0,1,0,1,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145632498251588,0.4574736653352299,1,0,0,0,1,0,0,1,0,1,0,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642331008353552,0.4314373225779939,1,0,0,0,1,1,0,0,1,0,0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8214017731492571,0.926709178412815,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5020358468074326,0.7882525340581816,0,1,1,0,0,0,0,1,0,0,0,1
0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8784649369044852,0.8066966209980238,1,0,0,1,0,0,1,0,0,1,0,0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5616413510061535,0.4292069524192917,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7201071768912403,0.9040315481519424,0,1,0,1,0,1,0,0,1,0,0,0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.775193605549338,0.8570958646392637,0,1,0,1,0,1,0,0,1,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519807591302256,0.2786218627968492,1,0,0,1,0,1,0,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7973549964754432,0.866006262133479,0,1,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2767004436169452,0.0643698495980183,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.682760665657764,0.8117170550331729,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2307794486023375,0.3154511376924033,1,0,1,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113330019681903,0.1794153127974038,1,0,0,0,1,1,0,0,0,0,0,1
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3711232568363157,0.4419326682066852,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3681124510108444,0.2628739981882282,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5744031173140838,0.822408031915145,0,1,1,0,0,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247705330705745,0.2095722103606221,1,0,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3871613504223367,0.0831816584426967,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3645983607477923,0.5377298319106764,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6321298126026444,0.3332731619743416,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.333402059989133,0.4812989323583116,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8045735393293321,0.9261605631275428,0,1,0,1,0,0,0,1,1,0,0,0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6905305278893948,0.8804074400231405,0,1,1,0,0,0,0,1,1,0,0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6569862557451533,0.5076029291874031,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1190127525271541,0.537434898479621,0,1,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6788738235300167,0.2535218288197504,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7694062077532555,0.6161126501940586,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4475222000810203,0.7015678342118639,1,0,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7157479251382728,0.1274457092142923,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1211056000212004,0.1285095371426576,1,0,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832786534090334,0.3647446811759532,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204767163129938,0.0045886490630459,1,0,0,0,1,1,0,0,0,1,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6725549670347277,0.1223479715264733,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5345925327482833,0.5421992309428953,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172525644448461,0.4863283014546898,1,0,0,0,1,0,0,1,1,0,0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3876620172091294,0.2545963989265802,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328978157535237,0.4468250548489159,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4713501266642291,0.7376808472858842,0,1,1,0,0,0,1,0,1,0,0,0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8410885087799997,0.4760357833420413,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525469024852924,0.2434135401893465,0,1,0,0,1,1,0,0,0,1,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8597890686295228,0.6528973887817,0,1,0,1,0,1,0,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3816519351982645,0.5170918018226273,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2736494029183334,0.0638091005264611,1,0,1,0,0,1,0,0,0,0,0,1
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7254330585190534,0.9011117046534276,1,0,1,0,0,0,0,1,0,0,1,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019939584936256,0.395613556359499,1,0,0,0,1,0,1,0,1,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4141531487728795,0.7804900750199273,1,0,1,0,0,0,1,0,1,0,0,0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9252882183413595,0.9831947295954142,0,1,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286812295185538,0.1039608751801493,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6282257813624058,0.8162763606038793,1,0,1,0,0,0,1,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797976103612854,0.2276130036795862,1,0,0,1,0,1,0,0,0,1,0,0
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142944972147818,0.6354431592493474,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019402362960857,0.3948441179683604,0,1,0,0,1,0,0,1,0,1,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3771413757330918,0.4948118520598374,1,0,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7157479251382728,0.6430955578406037,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7939850066404749,0.8667140816786463,1,0,0,1,0,0,0,1,0,0,1,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7336594713309142,0.7884079879278123,1,0,0,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3283580391103544,0.3608210445084361,1,0,1,0,0,0,0,1,0,0,0,1
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6194366882991929,0.5746614739958248,1,0,1,0,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4246261749618435,0.5916216386139654,1,0,1,0,0,1,0,0,1,0,0,0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.646757843965524,0.4861750106195394,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3681124510108444,0.7699127670361012,1,0,1,0,0,0,0,1,0,1,0,0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6267614166492159,0.5091131821289889,1,0,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0700625243067963,0.5397994942540738,0,1,0,0,1,0,1,0,1,0,0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.7910957635514486,0.8031293670632179,0,1,0,1,0,0,0,1,1,0,0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6433463320178864,0.7468754277009118,1,0,1,0,0,0,0,1,1,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893979014495953,0.2304686475778126,1,0,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751751018472607,0.2515052389270058,0,1,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4201393337563117,0.1530829555231863,1,0,1,0,0,1,0,0,0,0,1,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6155281755070019,0.6053963263871507,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.467879166343585,0.8157529266561766,1,0,1,0,0,0,0,1,1,0,0,0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02691530853653,0.3404711607485118,0,1,0,0,1,0,1,0,0,0,1,0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714901610932368,0.9909551723107092,1,0,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.921471465627903,0.9353426972524456,1,0,0,1,0,0,0,1,0,1,0,0
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4360817935850979,0.5137311600542074,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9695876652782918,0.9902570182103068,0,1,0,1,0,0,0,1,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9457867214516624,0.9685924936416282,1,0,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6252968587973633,0.8063677211262248,1,0,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3831548823494354,0.5472696135978564,1,0,1,0,0,1,0,0,1,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210137573204771,0.3475982042643967,1,0,0,0,1,0,1,0,1,0,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7191385877951108,0.8094280331827335,0,1,0,1,0,0,0,1,0,1,0,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231610222069409,0.5025561772175732,0,1,0,0,1,0,1,0,0,0,0,1
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5020358468074326,0.4301165587472254,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.573912570637653,0.2371723052338675,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.901417435490528,0.9645047414968148,0,1,0,1,0,0,0,1,0,1,0,0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9162218384468522,0.9591034662248724,0,1,0,1,0,0,0,1,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833061612037162,0.3509667294192943,0,1,1,0,0,1,0,0,1,0,0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1875971366469823,0.3122293040904805,1,0,1,0,0,0,1,0,0,0,0,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3510288492706514,0.3927584908289244,0,1,1,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8132306726808958,0.7771704516654891,1,0,0,1,0,0,1,0,0,1,0,0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6018373482869316,0.7832550510817409,0,1,1,0,0,0,1,0,1,0,0,0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4768018149231404,0.4522849752262664,1,0,1,0,0,1,0,0,1,0,0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6477323734288709,0.6652713862819586,0,1,1,0,0,0,0,1,0,1,0,0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769404631363188,0.5483523879975059,0,1,0,0,1,0,0,1,1,0,0,0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4733329363205311,0.61055466471172,1,0,1,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215507081869915,0.4387390755730957,1,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172525644448461,0.447362637957388,0,1,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7963922292900372,0.8983743471462309,1,0,0,1,0,0,0,1,1,0,0,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.827646959585951,0.8870977036316487,1,0,0,1,0,0,1,0,0,1,0,0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4211366159415177,0.7818849235396172,1,0,1,0,0,0,1,0,1,0,0,0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8818144395221124,0.9435924106148263,0,1,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668839474556266,0.2561839016371005,1,0,0,0,1,1,0,0,0,0,0,1
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949597347295608,0.851291142735226,0,1,0,1,0,0,1,0,1,0,0,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113330019681903,0.4971005234848313,0,1,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748254693219561,0.2088900716715985,0,1,1,0,0,1,0,0,0,1,0,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748254693219561,0.3093643180288947,1,0,0,0,1,1,0,0,0,0,1,0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7756757725827845,0.721440659813026,0,1,0,1,0,1,0,0,1,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4241277547616284,0.4679396564683923,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6934429204628365,0.851796742657481,1,0,0,1,0,1,0,0,1,0,0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2731407570219589,0.2540224329158255,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.513393810190539,0.8256856450559718,0,1,1,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1798503581509993,0.2535218288197504,0,1,1,0,0,0,1,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172525644448461,0.4093759560105502,1,0,0,0,1,0,0,1,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013486874963036,0.2328264790870469,0,1,0,0,1,0,1,0,0,0,0,1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631722400625749,0.578780120076729,1,0,0,0,1,0,0,1,0,1,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285229685033614,0.5421508874109884,1,0,0,0,1,0,0,1,1,0,0,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263792467648091,0.429378437960231,0,1,0,0,1,0,0,1,0,0,0,1
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9023730065802792,0.973943073495914,1,0,0,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220875691397102,0.3486297820581617,0,1,0,0,1,1,0,0,0,0,1,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267100058017523,0.103691840938878,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9190855004765346,0.9522334923151472,1,0,0,1,0,0,0,1,0,1,0,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140251089933381,0.376593415975469,1,0,0,0,1,0,1,0,1,0,0,0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7930219955069091,0.207484354491748,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8247649199571526,0.7926365373122897,1,0,0,1,0,0,0,1,0,0,1,0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4415551716486516,0.0915451222168662,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4911589573669705,0.5904349200893277,1,0,1,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.575874618865206,0.2396035313977417,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210137573204771,0.3961827471991874,0,1,0,0,1,0,0,1,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247705330705745,0.1386133744290426,0,1,0,0,1,0,1,0,0,0,1,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5390236937873024,0.1053640902326082,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013486874963036,0.1460324482950192,1,0,0,0,1,1,0,0,1,0,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.830048197025144,0.2835595058586888,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7756757725827845,0.8993409551134681,0,1,0,1,0,0,1,0,0,0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753543249625011,0.1140376619003169,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6540647853270667,0.3177133365658383,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215507081869915,0.1995444115470657,1,0,0,0,1,0,1,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.564587774666449,0.6380067576963123,1,0,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4325969253615388,0.3908179920310053,0,1,1,0,0,1,0,0,1,0,0,0
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.906194670460062,0.8256254752791938,1,0,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258430970750924,0.4307245918944194,1,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8161151516967826,0.9245035952847674,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764118217245359,0.4539944278996076,1,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753543249625011,0.5660459698388223,0,1,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4797740925172892,0.689583591303636,1,0,1,0,0,0,0,1,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156392528613008,0.5203509733384801,1,0,0,0,1,0,1,0,1,0,0,0
