total_charges,online_security,partner,monthly_charges,tech_support,dependents,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn
0.2784469965044025,0.0,0.0,0.46936688373513746,1.0,0.0,1,0,0,0,1,0,0,No
0.5517559206565577,0.0,0.0,0.08063896966186734,0.0,0.0,0,0,1,0,1,0,0,No
0.5333149978807877,0.0,1.0,0.7191385877951108,0.0,1.0,1,0,0,0,1,0,0,Yes
0.38606026472259647,0.0,1.0,0.7785684009595515,0.0,0.0,1,0,0,1,0,0,0,Yes
0.30084109408729753,0.0,1.0,0.07799753274288962,0.0,1.0,1,0,0,0,0,0,1,No
0.8584828316092894,0.0,1.0,0.7336594713309142,0.0,1.0,0,1,0,0,0,1,0,Yes
0.5350710460610739,0.0,1.0,0.27771714032798334,1.0,1.0,1,0,0,0,0,1,0,No
0.8666600756846444,1.0,1.0,0.9028507688306469,1.0,0.0,0,1,0,0,0,1,0,Yes
0.4567185495213048,0.0,1.0,0.0727093282826976,0.0,1.0,0,0,1,0,1,0,0,No
0.8461436236653885,1.0,1.0,0.5694966087648183,1.0,1.0,0,1,0,0,1,0,0,No
0.7264311013793177,0.0,1.0,0.7128408967765402,0.0,1.0,1,0,0,0,0,1,0,No
0.26703805774258726,0.0,0.0,0.6160168157223277,0.0,0.0,1,0,0,0,0,1,0,Yes
0.8749978465530004,1.0,1.0,0.7558921987243802,0.0,1.0,1,0,0,0,0,1,0,No
0.8039720365770708,1.0,1.0,0.5429608487757704,1.0,1.0,0,1,0,0,1,0,0,No
0.06371537390321952,0.0,0.0,0.27314075702195895,0.0,0.0,1,0,0,0,0,0,1,Yes
0.6874655480149704,1.0,0.0,0.6194366882991929,1.0,0.0,1,0,0,0,1,0,0,No
0.44527538048320714,0.0,0.0,0.02316102220694094,0.0,0.0,0,0,1,0,1,0,0,No
0.8614087214398904,0.0,0.0,0.8209212559889065,0.0,0.0,0,1,0,0,0,1,0,Yes
0.9572826466716866,1.0,1.0,0.8688906227133427,0.0,0.0,0,0,1,0,1,0,0,No
0.23492951262982215,0.0,1.0,0.016714885995252227,0.0,1.0,0,1,0,1,0,0,0,Yes
0.3090848456252746,1.0,0.0,0.13364251118673354,0.0,0.0,1,0,0,1,0,0,0,No
0.1283421169481933,0.0,0.0,0.7234966398007026,0.0,0.0,1,0,0,0,0,1,0,Yes
0.2684975813714992,0.0,1.0,0.02477053307057453,0.0,1.0,0,1,0,0,0,0,1,No
0.8587874502965325,1.0,0.0,0.6744995929054685,1.0,0.0,0,0,1,1,0,0,0,No
0.3271301748945391,1.0,1.0,0.15757884157273172,1.0,1.0,0,1,0,0,1,0,0,No
0.9227215386859318,1.0,1.0,0.7438140462419841,1.0,0.0,0,0,1,0,1,0,0,No
0.9104045798313622,1.0,1.0,0.7225283167633867,1.0,1.0,0,0,1,0,1,0,0,No
0.992196896416147,1.0,1.0,0.9719657487887605,1.0,1.0,0,0,1,1,0,0,0,No
0.8024220935939177,1.0,0.0,0.6774159274461425,1.0,1.0,0,0,1,0,0,0,1,No
0.09279961514949014,0.0,0.0,0.07059203058102737,0.0,0.0,1,0,0,0,0,0,1,No
0.29298326774444783,1.0,0.0,0.47333293632053114,1.0,0.0,1,0,0,0,0,1,0,No
0.5325507677271855,0.0,0.0,0.024234118317610298,0.0,0.0,0,0,1,0,1,0,0,No
0.9059236447737162,0.0,0.0,0.8223627567129308,0.0,1.0,0,1,0,0,0,1,0,Yes
0.9010528063746241,1.0,0.0,0.686160605503555,1.0,0.0,0,0,1,0,1,0,0,No
0.07513306638263201,0.0,0.0,0.3379386899850819,0.0,0.0,1,0,0,0,0,1,0,Yes
0.8811936297415184,1.0,1.0,0.7147789923423711,1.0,0.0,0,1,0,0,0,1,0,No
0.8178334515971353,1.0,1.0,0.477792681235417,1.0,1.0,0,0,1,0,1,0,0,No
0.3313627806553848,0.0,0.0,0.016714885995252227,0.0,0.0,0,1,0,0,1,0,0,No
0.8773944134772431,1.0,1.0,0.757340808019449,0.0,1.0,0,0,1,1,0,0,0,No
0.5380174383106755,0.0,1.0,0.5650787632001428,0.0,0.0,1,0,0,0,0,1,0,Yes
0.2737073895510762,0.0,0.0,0.7737469974440268,0.0,0.0,1,0,0,0,0,1,0,Yes
0.6161126501940586,0.0,0.0,0.7694062077532555,0.0,0.0,1,0,0,0,1,0,0,Yes
0.27890567226493623,0.0,1.0,0.6331056070844503,1.0,0.0,1,0,0,0,0,0,1,Yes
0.6400503407483994,0.0,1.0,0.21796178495255547,1.0,0.0,0,0,1,1,0,0,0,No
0.14355255207158363,0.0,0.0,0.024234118317610298,0.0,0.0,1,0,0,0,0,0,1,No
0.838599117828736,0.0,1.0,0.6813032497418725,0.0,0.0,0,1,0,0,0,1,0,Yes
0.15958144866853874,0.0,0.0,0.08697129830002581,0.0,1.0,0,0,1,0,0,0,1,No
0.9330267090459274,1.0,1.0,0.803611291777979,1.0,0.0,0,0,1,1,0,0,0,No
0.866006262133479,0.0,1.0,0.7973549964754432,0.0,1.0,0,1,0,0,1,0,0,No
0.509292588078371,0.0,0.0,0.018327646290799027,0.0,1.0,0,0,1,0,1,0,0,No
0.7018328819933839,0.0,0.0,0.3379386899850819,0.0,0.0,1,0,0,0,0,1,0,Yes
0.8128013732060906,0.0,0.0,0.8180377971616908,0.0,1.0,0,0,1,1,0,0,0,No
0.1528956174432829,0.0,0.0,0.1746795209404447,0.0,0.0,1,0,0,0,1,0,0,No
0.5542535537240206,1.0,0.0,0.8698483424506538,1.0,0.0,1,0,0,0,0,1,0,Yes
0.7058518117688164,1.0,0.0,0.43160098872929564,1.0,1.0,0,1,0,1,0,0,0,No
0.7756814304642448,1.0,0.0,0.4772972614867237,1.0,0.0,0,1,0,0,0,1,0,No
0.5649529030263207,0.0,0.0,0.37664004272289636,0.0,0.0,1,0,0,1,0,0,0,No
0.47146574344961195,1.0,0.0,0.9176537382565181,1.0,0.0,1,0,0,0,0,1,0,Yes
0.3464529410847131,0.0,0.0,0.011333001968190315,0.0,0.0,0,1,0,0,1,0,0,No
0.3443787244895592,0.0,0.0,0.6652597347532526,0.0,0.0,1,0,0,0,0,1,0,Yes
0.9540619708476286,1.0,1.0,0.9286270803757184,1.0,0.0,0,1,0,0,0,1,0,No
0.5794528103595475,1.0,1.0,0.18501612846240206,1.0,1.0,0,1,0,0,1,0,0,No
0.004256372066193337,0.0,0.0,0.01940236296085701,0.0,0.0,1,0,0,0,0,0,1,No
0.3769034639798984,0.0,0.0,0.6696374219469152,0.0,0.0,1,0,0,0,0,1,0,No
0.6876911646565882,1.0,0.0,0.921471465627903,0.0,0.0,0,1,0,1,0,0,0,No
0.7193122688706948,0.0,1.0,0.7360779723865255,0.0,1.0,0,1,0,0,1,0,0,No
0.8965841884235903,1.0,1.0,0.8262060155190185,0.0,1.0,1,0,0,0,0,1,0,Yes
0.6847329981269914,1.0,1.0,0.7176855612115332,1.0,1.0,1,0,0,0,0,1,0,No
0.8348855946891326,0.0,1.0,0.8578722071682789,0.0,1.0,1,0,0,1,0,0,0,Yes
0.6667415855068802,0.0,0.0,0.6379833051136298,0.0,0.0,1,0,0,0,1,0,0,No
0.0183138926324643,0.0,0.0,0.06794376727479828,0.0,0.0,1,0,0,0,0,1,0,Yes
0.831921950245741,0.0,1.0,0.6389585906206116,1.0,0.0,0,1,0,0,1,0,0,No
0.6721852598374484,1.0,0.0,0.7660290333135091,0.0,0.0,1,0,0,0,1,0,0,No
0.9858771661291132,1.0,1.0,0.974818970904535,1.0,0.0,0,0,1,1,0,0,0,No
0.8703230685119656,0.0,0.0,0.87415728719687,0.0,0.0,0,0,1,0,0,1,0,No
0.4851079649653829,1.0,0.0,0.810345578934843,1.0,0.0,1,0,0,1,0,0,0,Yes
0.8290823479463443,1.0,1.0,0.7669940302345692,0.0,0.0,1,0,0,0,1,0,0,No
0.026456480768739854,0.0,0.0,0.013486874963036022,0.0,0.0,1,0,0,0,0,0,1,No
0.4488497498666062,0.0,0.0,0.8045735393293321,0.0,0.0,1,0,0,0,1,0,0,Yes
0.559871141141247,1.0,0.0,0.761685654106505,0.0,0.0,1,0,0,0,0,1,0,Yes
0.8895307970695101,1.0,1.0,0.8746359787875548,0.0,0.0,0,1,0,0,1,0,0,No
0.8555927066355011,1.0,1.0,0.6404213605869024,0.0,1.0,0,0,1,0,1,0,0,No
0.44787919491127287,0.0,0.0,0.8257256671763404,0.0,0.0,1,0,0,0,0,1,0,Yes
0.23783128295483014,0.0,0.0,0.3941678392433031,0.0,0.0,1,0,0,0,0,1,0,No
0.5034186556193377,0.0,0.0,0.4832405349060103,1.0,0.0,0,1,0,1,0,0,0,No
0.19854115327782967,0.0,0.0,0.018327646290799027,0.0,1.0,1,0,0,0,0,0,1,No
0.9731670306036858,0.0,0.0,0.9286270803757184,1.0,0.0,0,0,1,0,0,1,0,No
0.3972307719556186,0.0,0.0,0.5572201265185304,0.0,0.0,1,0,0,0,0,1,0,Yes
0.5122701262362566,0.0,0.0,0.7147789923423711,0.0,0.0,1,0,0,0,1,0,0,No
0.9677705072502091,1.0,1.0,0.8794220171134106,0.0,1.0,0,1,0,1,0,0,0,No
0.25462131222103424,0.0,0.0,0.01940236296085701,0.0,0.0,0,1,0,0,1,0,0,No
0.5814916020138332,0.0,1.0,0.0742965419805765,0.0,1.0,0,0,1,1,0,0,0,No
0.10870938767811861,0.0,1.0,0.5640967627104532,0.0,0.0,1,0,0,0,0,1,0,Yes
0.5621824010568148,1.0,0.0,0.5822487348800158,0.0,0.0,1,0,0,1,0,0,0,No
0.8229308152291835,1.0,0.0,0.485220774439287,1.0,0.0,0,0,1,1,0,0,0,No
0.625425973071407,0.0,0.0,0.6340813164591088,0.0,0.0,1,0,0,0,0,1,0,No
0.6301999763275543,0.0,0.0,0.8645800871456983,1.0,0.0,0,1,0,0,0,0,1,No
0.5438996819219922,0.0,1.0,0.06317224006257499,0.0,0.0,0,1,0,1,0,0,0,No
0.24872027925384105,0.0,0.0,0.023697614770309128,0.0,0.0,1,0,0,0,0,0,1,No
0.49656092770536403,0.0,1.0,0.5822487348800158,0.0,0.0,1,0,0,0,0,1,0,No
0.8216992234987347,1.0,1.0,0.624320379407256,0.0,0.0,0,1,0,0,1,0,0,No
0.5841243488777856,1.0,0.0,0.6438337537210996,0.0,0.0,1,0,0,0,0,1,0,No
0.6465763143050827,1.0,1.0,0.5910680712485746,1.0,1.0,1,0,0,1,0,0,0,No
0.2206653434888448,0.0,0.0,0.6213904240332553,0.0,0.0,1,0,0,0,0,1,0,Yes
0.45447791258083303,0.0,0.0,0.6384709584292361,0.0,0.0,1,0,0,0,0,1,0,Yes
0.9340506580318878,0.0,1.0,0.8569136788753687,1.0,1.0,0,0,1,0,1,0,0,No
0.6592797709969949,0.0,1.0,0.6900450600943078,0.0,1.0,0,1,0,0,0,1,0,No
0.5003713887997344,0.0,0.0,0.5793073167859131,0.0,0.0,1,0,0,1,0,0,0,No
0.6696213064995721,0.0,0.0,0.6331056070844503,1.0,0.0,0,0,1,1,0,0,0,No
0.5148026144179658,0.0,1.0,0.011333001968190315,0.0,0.0,0,0,1,0,1,0,0,No
0.2959775172921295,0.0,0.0,0.6720687600962486,0.0,0.0,1,0,0,0,0,1,0,Yes
0.32393590495251423,1.0,0.0,0.16224838014452536,1.0,0.0,0,1,0,0,0,0,1,No
0.2739987826419761,0.0,1.0,0.6589334902520343,0.0,0.0,1,0,0,0,0,1,0,No
0.3236067571708467,1.0,0.0,0.6179711589628897,0.0,0.0,1,0,0,0,0,1,0,Yes
0.9374863727254901,0.0,1.0,0.8980724466923977,1.0,0.0,0,1,0,0,1,0,0,No
0.27947200319001364,0.0,0.0,0.017790151131650722,0.0,0.0,1,0,0,0,0,0,1,No
0.3547753854745612,0.0,0.0,0.03012984494012433,0.0,1.0,0,1,0,1,0,0,0,No
0.30459662833525675,0.0,0.0,0.12633348206873385,0.0,1.0,1,0,0,0,0,1,0,No
0.604830589940461,0.0,0.0,0.6257850662315114,0.0,0.0,1,0,0,0,1,0,0,No
0.8293547971755678,1.0,1.0,0.4847257543139371,1.0,0.0,0,0,1,1,0,0,0,No
0.8684613450116756,1.0,1.0,0.8602682433922648,0.0,1.0,1,0,0,1,0,0,0,No
0.2270594198946128,0.0,0.0,0.5724407919010145,0.0,0.0,1,0,0,1,0,0,0,Yes
0.11385106539285278,0.0,1.0,0.024234118317610298,0.0,1.0,1,0,0,0,0,0,1,No
0.6909894283371607,0.0,1.0,0.7375288489208878,0.0,1.0,1,0,0,0,0,0,1,No
0.7305905228127606,0.0,0.0,0.8117882027724548,0.0,0.0,1,0,0,0,0,1,0,Yes
0.41399634305590716,0.0,1.0,0.024234118317610298,0.0,1.0,0,0,1,1,0,0,0,No
0.122930473926807,0.0,0.0,0.2787336792287052,0.0,0.0,1,0,0,0,0,0,1,Yes
0.35596564004230313,0.0,0.0,0.5842092234278714,0.0,0.0,1,0,0,0,0,1,0,No
0.5067934007175166,1.0,0.0,0.3811508893465433,1.0,0.0,1,0,0,0,0,0,1,No
0.4550279318839276,1.0,0.0,0.4196406483118925,1.0,0.0,1,0,0,0,0,1,0,No
0.6222571576646437,0.0,0.0,0.7737469974440268,0.0,0.0,1,0,0,0,0,1,0,No
0.06427658243195733,0.0,1.0,0.2761920359671477,0.0,0.0,1,0,0,0,1,0,0,Yes
0.5832235261558815,0.0,1.0,0.07694046313631886,0.0,1.0,0,0,1,1,0,0,0,No
0.24338699771706762,1.0,0.0,0.39766879911385716,0.0,0.0,1,0,0,0,0,1,0,No
0.6079014677109665,1.0,0.0,0.6443211544505333,1.0,0.0,1,0,0,1,0,0,0,No
0.6760946270823881,0.0,1.0,0.6866462316853857,0.0,1.0,1,0,0,0,0,1,0,No
0.22975203326960408,1.0,1.0,0.1226745975579927,0.0,0.0,1,0,0,1,0,0,0,No
0.29823742833911443,0.0,0.0,0.024234118317610298,0.0,0.0,0,1,0,0,0,0,1,No
0.36077752804892615,1.0,1.0,0.4390677017333952,0.0,0.0,1,0,0,1,0,0,0,No
0.7766463967866144,1.0,0.0,0.5611501981621438,1.0,0.0,0,0,1,1,0,0,0,No
0.06612763665432331,0.0,0.0,0.2863527276412664,0.0,0.0,1,0,0,0,0,0,1,Yes
0.43012723936465547,1.0,0.0,0.8238041053002012,1.0,0.0,1,0,0,0,1,0,0,Yes
0.1513407186926904,0.0,0.0,0.010794298267973623,0.0,0.0,1,0,0,0,0,1,0,Yes
0.09080119090497363,0.0,0.0,0.02798716919086719,0.0,1.0,1,0,0,0,0,0,1,No
0.863530296227785,1.0,0.0,0.6013480701123909,1.0,0.0,0,0,1,0,1,0,0,No
0.2012254278569075,0.0,0.0,0.7824242446920362,0.0,0.0,1,0,0,0,0,1,0,Yes
0.12906612157623681,0.0,0.0,0.729788895526124,0.0,0.0,1,0,0,0,0,1,0,Yes
0.8186139267080553,1.0,1.0,0.761685654106505,0.0,0.0,1,0,0,1,0,0,0,No
0.7763020661865521,0.0,0.0,0.5301593877294783,1.0,0.0,0,0,1,1,0,0,0,No
0.523060563557491,0.0,1.0,0.12842295774636947,0.0,0.0,1,0,0,0,0,1,0,Yes
0.8073023511775826,0.0,1.0,0.5876392024351277,1.0,1.0,0,0,1,0,1,0,0,No
0.9549092166977353,1.0,0.0,0.8980724466923977,1.0,0.0,0,0,1,0,0,1,0,Yes
0.10389366975025294,0.0,0.0,0.5281884607090773,0.0,0.0,1,0,0,0,0,1,0,Yes
0.4418614771625161,0.0,0.0,0.5807781287921578,0.0,0.0,1,0,0,0,0,1,0,No
0.9045106683725674,0.0,1.0,0.8569136788753687,0.0,0.0,0,1,0,0,0,1,0,Yes
0.5952393067480695,1.0,1.0,0.3796475609629528,1.0,1.0,0,1,0,1,0,0,0,No
0.3160100902392448,0.0,0.0,0.013486874963036022,0.0,0.0,1,0,0,1,0,0,0,No
0.42507555966393296,0.0,1.0,0.014563249825158886,0.0,1.0,0,0,1,0,0,0,1,No
0.5918247603656099,1.0,0.0,0.30814626311743304,0.0,0.0,0,1,0,0,0,1,0,No
0.1246055796214014,0.0,0.0,0.6915014042603169,0.0,0.0,1,0,0,0,0,1,0,Yes
0.5667365018246052,0.0,1.0,0.05892578146115268,0.0,1.0,0,0,1,1,0,0,0,No
0.6701069849030898,0.0,1.0,0.6331056070844503,0.0,0.0,1,0,0,1,0,0,0,Yes
0.35756202072282184,0.0,0.0,0.2670338827367189,0.0,0.0,1,0,0,1,0,0,0,No
0.0032524183896717185,0.0,0.0,0.016177115546564924,0.0,0.0,1,0,0,1,0,0,0,No
0.3564990942517703,0.0,0.0,0.009716606581739673,0.0,1.0,1,0,0,0,0,0,1,No
0.3947943869291295,0.0,1.0,0.014563249825158886,0.0,1.0,0,1,0,0,1,0,0,No
0.8055698930691135,1.0,1.0,0.6301779678698527,0.0,0.0,0,0,1,1,0,0,0,No
0.5324005274317785,0.0,0.0,0.0652936626202168,0.0,0.0,0,0,1,0,1,0,0,No
0.3617761851818097,0.0,1.0,0.0748254693219561,0.0,1.0,0,0,1,0,1,0,0,No
0.23265711820536106,0.0,1.0,0.08380638131059381,0.0,1.0,0,0,1,0,1,0,0,No
0.25534229302530015,0.0,0.0,0.018865050156262053,0.0,0.0,0,0,1,0,1,0,0,No
0.692749791938219,0.0,0.0,0.6788738235300167,1.0,0.0,1,0,0,0,1,0,0,Yes
0.6477311967261143,0.0,0.0,0.5291739736126884,0.0,0.0,1,0,0,0,1,0,0,Yes
0.32009145798445887,0.0,0.0,0.7660290333135091,0.0,0.0,1,0,0,0,0,1,0,Yes
0.5419988955397794,0.0,1.0,0.026379246764809128,0.0,0.0,0,0,1,1,0,0,0,No
0.16923999821250219,0.0,0.0,0.5321299201974511,1.0,0.0,1,0,0,0,0,1,0,No
0.3902985356293014,0.0,0.0,0.7761579217986034,0.0,0.0,1,0,0,0,0,1,0,Yes
0.5926994772850142,0.0,1.0,0.5832290247534009,0.0,0.0,1,0,0,0,0,1,0,Yes
0.2633255749116986,0.0,1.0,0.5247383854413801,0.0,1.0,1,0,0,0,0,0,1,No
0.4196236076256991,0.0,0.0,0.017252564444846186,0.0,0.0,0,0,1,0,0,0,1,No
0.3176954829551374,0.0,0.0,0.018865050156262053,0.0,0.0,1,0,0,0,0,0,1,No
0.8347933339650963,0.0,1.0,0.7809784361609202,0.0,0.0,0,1,0,0,1,0,0,No
0.5581936846188348,0.0,0.0,0.7254330585190534,1.0,0.0,1,0,0,0,0,1,0,Yes
0.15823246838760058,0.0,0.0,0.518821132417443,0.0,0.0,1,0,0,0,0,1,0,Yes
0.7159770498380684,1.0,1.0,0.8165958385721792,0.0,1.0,1,0,0,0,1,0,0,Yes
0.3404711607485118,0.0,1.0,0.02691530853653007,0.0,0.0,0,1,0,0,0,1,0,No
0.19140805609698214,1.0,0.0,0.3313848730176985,0.0,0.0,1,0,0,0,0,0,1,No
0.7825658068096782,1.0,1.0,0.4166479130523355,1.0,1.0,0,0,1,0,0,0,1,No
0.4290782571760524,0.0,0.0,0.7814603900341754,1.0,0.0,1,0,0,1,0,0,0,No
0.07290274770553906,0.0,0.0,0.3248251256062502,0.0,0.0,1,0,0,0,0,1,0,No
0.46181609588318395,0.0,1.0,0.4046661990964431,0.0,1.0,1,0,0,0,0,1,0,Yes
0.3991173286983443,0.0,1.0,0.366606608523131,0.0,1.0,0,1,0,0,1,0,0,Yes
0.8653565017131094,1.0,1.0,0.6282257813624058,1.0,0.0,0,0,1,0,0,0,1,No
0.5566832605919434,0.0,0.0,0.06582383178733514,0.0,0.0,0,1,0,1,0,0,0,No
0.1925654017898445,0.0,0.0,0.22873050178958051,1.0,0.0,1,0,0,0,0,1,0,No
0.3356241856947772,0.0,0.0,0.013486874963036022,0.0,0.0,1,0,0,0,0,0,1,No
0.6119619598286912,1.0,1.0,0.34045782663861257,0.0,1.0,1,0,0,0,1,0,0,No
0.5327724001417847,1.0,1.0,0.37363137032151894,1.0,0.0,0,1,0,0,0,0,1,No
0.30848731155390574,0.0,0.0,0.6730411537722722,0.0,0.0,1,0,0,0,0,1,0,No
0.7637800576046075,0.0,1.0,0.6866462316853857,0.0,0.0,1,0,0,0,0,1,0,No
0.6606575795216494,0.0,0.0,0.532622491804692,0.0,0.0,1,0,0,0,0,0,1,No
0.9176083078838981,1.0,1.0,0.9166991536834351,1.0,0.0,0,0,1,1,0,0,0,No
0.42734482925003137,0.0,0.0,0.8266863470289323,0.0,0.0,1,0,0,0,0,1,0,Yes
0.8116664746159449,1.0,0.0,0.7718179365874278,0.0,0.0,0,1,0,0,1,0,0,No
0.6124602641333994,0.0,1.0,0.6638001390916786,0.0,1.0,1,0,0,0,0,1,0,Yes
0.25795321108241503,1.0,1.0,0.7079943120710416,1.0,1.0,1,0,0,0,0,0,1,Yes
0.7424949601405175,0.0,1.0,0.5267100058017523,0.0,1.0,1,0,0,1,0,0,0,No
0.599915776737031,0.0,1.0,0.5449288452430033,1.0,1.0,1,0,0,1,0,0,0,No
0.40717212621279686,0.0,0.0,0.7447807216523186,0.0,0.0,1,0,0,0,0,1,0,Yes
0.5313824418496688,0.0,1.0,0.05786340643191462,0.0,0.0,0,0,1,1,0,0,0,No
0.8824699924371782,1.0,1.0,0.6452958930423426,1.0,0.0,0,0,1,1,0,0,0,No
0.5690618330640763,0.0,0.0,0.07323847160840247,0.0,0.0,0,0,1,0,0,0,1,No
0.9678245556267826,1.0,1.0,0.9614994604765859,1.0,1.0,0,0,1,1,0,0,0,No
0.3873620315260798,0.0,0.0,0.32129046894293956,0.0,0.0,1,0,0,0,0,1,0,No
0.8082135791285483,0.0,1.0,0.6360324803330195,0.0,0.0,0,1,0,0,0,1,0,No
0.7006609881805104,1.0,1.0,0.6218788038879028,0.0,0.0,1,0,0,0,0,1,0,Yes
0.5088243177012352,0.0,0.0,0.7288210636977008,0.0,0.0,1,0,0,0,1,0,0,Yes
0.2960771925501629,0.0,0.0,0.011333001968190315,0.0,1.0,0,1,0,1,0,0,0,No
0.47204265768519676,0.0,1.0,0.5311447032082696,0.0,1.0,1,0,0,0,0,1,0,No
0.6410818785603232,0.0,1.0,0.5267100058017523,0.0,1.0,1,0,0,1,0,0,0,Yes
0.32814996627601967,1.0,0.0,0.37262822188452743,1.0,0.0,0,1,0,1,0,0,0,No
0.786713412291028,0.0,1.0,0.8141922338922352,0.0,1.0,1,0,0,1,0,0,0,No
0.7648796492027377,1.0,0.0,0.5685150285201619,1.0,0.0,0,1,0,0,1,0,0,No
0.18507440915136875,0.0,0.0,0.3323935365374655,1.0,0.0,1,0,0,0,0,0,1,No
0.3665742010195192,0.0,0.0,0.016714885995252227,0.0,0.0,0,1,0,0,0,0,1,No
0.0029153596352200495,0.0,0.0,0.01510129770078833,0.0,0.0,1,0,0,0,0,0,1,Yes
0.3533983131372436,0.0,0.0,0.2655062574182501,1.0,0.0,1,0,0,0,0,1,0,Yes
0.3609950222934871,0.0,1.0,0.18191727012873476,0.0,1.0,1,0,0,0,1,0,0,No
0.7162894296266148,0.0,0.0,0.6345691392661373,1.0,0.0,0,1,0,0,0,0,1,No
0.22408589498343895,0.0,0.0,0.2230922226547179,0.0,0.0,1,0,0,0,0,1,0,Yes
0.7531162290093335,0.0,1.0,0.7930219955069091,0.0,0.0,1,0,0,1,0,0,0,Yes
0.3798739178864554,0.0,0.0,0.014025108993338142,0.0,0.0,0,1,0,0,0,0,1,No
0.31582995391663077,0.0,0.0,0.6272495596612055,0.0,0.0,1,0,0,0,0,1,0,Yes
0.43006314848247673,1.0,0.0,0.6730411537722722,0.0,0.0,1,0,0,0,0,0,1,Yes
0.20840107987261514,0.0,1.0,0.7201071768912403,0.0,1.0,1,0,0,1,0,0,0,Yes
0.5983424681272284,0.0,0.0,0.7302727832203135,1.0,0.0,1,0,0,0,0,1,0,Yes
0.3469799179583848,0.0,1.0,0.01940236296085701,0.0,1.0,0,1,0,1,0,0,0,No
0.9756383011251599,1.0,1.0,0.9395924238464491,0.0,0.0,0,0,1,0,0,1,0,No
0.5834564566285768,0.0,1.0,0.3318892223044009,1.0,0.0,1,0,0,1,0,0,0,No
0.37779075347591284,1.0,0.0,0.45249162101880186,1.0,0.0,1,0,0,1,0,0,0,No
0.42204508503086147,1.0,0.0,0.3871613504223367,1.0,0.0,0,1,0,0,0,0,1,No
0.6230106559665993,1.0,0.0,0.7249489822311211,0.0,0.0,1,0,0,1,0,0,0,Yes
0.4584642456174543,0.0,1.0,0.01510129770078833,0.0,0.0,0,0,1,0,0,0,1,No
0.6272043600850992,1.0,1.0,0.7172011808546418,1.0,0.0,1,0,0,0,0,1,0,No
0.8255939539001484,0.0,1.0,0.8117882027724548,0.0,0.0,1,0,0,1,0,0,0,Yes
0.4737297689252379,1.0,0.0,0.3701197848425998,1.0,0.0,0,1,0,0,0,0,1,No
0.17910128345436216,0.0,0.0,0.5267100058017523,0.0,0.0,1,0,0,1,0,0,0,Yes
0.1296757495382425,0.0,0.0,0.32028024504761493,0.0,0.0,1,0,0,0,1,0,0,Yes
0.5148102522230291,0.0,0.0,0.39766879911385716,1.0,0.0,0,0,1,1,0,0,0,No
0.4031441380716098,0.0,0.0,0.8021677909756433,0.0,0.0,1,0,0,1,0,0,0,Yes
0.007688212940527461,0.0,0.0,0.030665297290172477,0.0,0.0,1,0,0,0,0,0,1,No
0.865119014967925,0.0,1.0,0.78868757965244,1.0,1.0,1,0,0,1,0,0,0,No
0.5427993678477115,0.0,1.0,0.06688394745562665,0.0,1.0,0,1,0,0,1,0,0,No
0.8064039447590714,1.0,0.0,0.9595957399135484,1.0,0.0,1,0,0,1,0,0,0,Yes
0.8101816711896078,0.0,0.0,0.6194366882991929,0.0,0.0,0,0,1,0,1,0,0,No
0.21769879877339127,0.0,1.0,0.5247383854413801,0.0,1.0,1,0,0,0,0,1,0,No
0.3781928902404175,0.0,0.0,0.01940236296085701,0.0,0.0,0,0,1,1,0,0,0,No
0.8086578457224654,0.0,1.0,0.8098646700730523,0.0,0.0,1,0,0,0,0,1,0,No
0.19871457839634804,0.0,0.0,0.6365202182835314,0.0,0.0,1,0,0,0,0,1,0,Yes
0.4658258656930995,0.0,1.0,0.014563249825158886,0.0,1.0,0,1,0,0,1,0,0,No
0.4521582367496762,0.0,0.0,0.5714594903229304,0.0,0.0,1,0,0,0,0,1,0,Yes
0.47225866132687544,0.0,0.0,0.7215599178214543,0.0,0.0,1,0,0,1,0,0,0,Yes
0.6798350441679286,1.0,0.0,0.7016908621892207,1.0,0.0,1,0,0,1,0,0,0,No
0.5594559567155601,0.0,1.0,0.8252453019920156,0.0,0.0,1,0,0,0,1,0,0,Yes
0.4865410541391226,0.0,0.0,0.575874618865206,0.0,0.0,1,0,0,0,1,0,0,No
0.8702542749841256,1.0,0.0,0.8923364007992011,0.0,0.0,0,1,0,1,0,0,0,No
0.6306590334049652,0.0,0.0,0.5817585557037837,1.0,0.0,0,1,0,1,0,0,0,No
0.8061503040435138,1.0,1.0,0.47927877981024203,1.0,0.0,0,0,1,0,1,0,0,No
0.9392396052283136,1.0,1.0,0.8252453019920156,1.0,1.0,0,0,1,0,0,1,0,No
0.6861855182151406,0.0,1.0,0.5143808230553285,0.0,1.0,0,1,0,1,0,0,0,No
0.11747305811868658,0.0,0.0,0.6326177204889256,0.0,0.0,1,0,0,0,0,1,0,No
0.36879418598786473,1.0,1.0,0.6394462017015198,1.0,0.0,1,0,0,1,0,0,0,No
0.6239290688467043,0.0,1.0,0.7283371195414342,0.0,1.0,0,1,0,0,0,1,0,Yes
0.8880678756571461,1.0,1.0,0.7201071768912403,1.0,1.0,0,1,0,0,0,1,0,No
0.25079399862095336,0.0,1.0,0.3871613504223367,1.0,1.0,1,0,0,0,0,0,1,No
