senior_citizen,partner,dependents,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,gender_F,gender_M,internet_service_DSL,internet_service_Fiber optic,internet_service_No,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3645983607477923,0.4043635395846984,1,0,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4668872186056058,0.6249589804182875,0,1,1,0,0,0,1,0,0,1,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575874618865206,0.4865410541391226,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02691530853653,0.4847398754902599,0,1,0,0,1,0,0,1,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7790504434772184,0.1960227021015939,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258430970750924,0.0062326625029328,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4579547564900348,0.0939688239381836,0,1,1,0,0,1,0,0,0,0,0,1
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7055702960222466,0.9108807387315624,1,0,1,0,0,0,0,1,1,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226243404047026,0.0588296832850515,1,0,0,0,1,1,0,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6355447211891981,0.2716093233584044,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4221337800308444,0.4968553909099419,0,1,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525231327782563,0.1034896924260043,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4276160809119984,0.7776741274915047,0,1,1,0,0,0,0,1,1,0,0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6189482002146219,0.8628244019269002,0,1,1,0,0,0,0,1,0,0,0,1
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7394630901242797,0.8844185563100878,1,0,1,0,0,0,0,1,1,0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2046011203412552,0.6351921524065828,1,0,1,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9467394669606196,0.9735285712457166,1,0,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6194366882991929,0.6554583465286246,1,0,1,0,0,0,0,1,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013486874963036,0.0024074793602041,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161771155465649,0.2539974360086016,0,1,0,0,1,0,0,1,0,0,0,1
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8194796028860883,0.6394416539118186,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3137102739759465,0.7340892797705053,0,1,1,0,0,0,0,1,1,0,0,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.624320379407256,0.8499825700118749,0,1,1,0,0,0,0,1,0,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145632498251588,0.5313465244603651,1,0,0,0,1,0,0,1,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.624320379407256,0.3443943969507804,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8506816544370255,0.827625921761603,0,1,0,1,0,0,1,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6973250094001302,0.7742290549080852,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6783878782233197,0.8902311731140995,0,1,1,0,0,0,0,1,0,0,1,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652936626202168,0.3568392154861921,0,1,0,0,1,0,1,0,0,0,0,1
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050418115326007,0.4661671148302802,1,0,0,0,1,0,0,1,0,0,1,0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7983176941318935,0.9315700755025682,1,0,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7201071768912403,0.7547105326917158,0,1,0,1,0,0,1,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7273691746896145,0.8999982321275096,0,1,1,0,0,0,0,1,0,1,0,0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9252882183413595,0.970732919584802,0,1,0,1,0,0,0,1,0,1,0,0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599878510277556,0.5658302313275931,1,0,0,0,1,0,0,1,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524245418234722,0.1033547485527835,0,1,0,1,0,1,0,0,1,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5193143743972547,0.1816343724143059,1,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4405602693008866,0.5485684386070799,1,0,1,0,0,0,1,0,0,0,1,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5355774061861909,0.1773625099585884,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8708059979450531,0.7986738912243174,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9181310076077718,0.9737457421266668,1,0,0,1,0,0,0,1,0,0,1,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4325969253615388,0.1982632810314905,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5680242034733666,0.6580126519822109,1,0,0,1,0,1,0,0,0,1,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5640967627104532,0.8204141369916762,0,1,0,1,0,1,0,0,0,0,0,1
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8578722071682789,0.8601657151622502,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6116182680666599,0.5854911226394393,1,0,1,0,0,0,1,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215507081869915,0.1664890151114381,1,0,0,0,1,0,1,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6169940308375914,0.3435621346496244,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4921482865102958,0.3591758037046704,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7829061454961861,0.7985968051683987,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247705330705745,0.5294143943888038,0,1,0,0,1,0,1,0,0,1,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5636057273153273,0.3828968384177139,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1231974757617591,0.1113373365489602,0,1,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6413964351951459,0.4465657957608117,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.38615992254604,0.6065411478324801,1,0,1,0,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2189882358610071,0.5154434303712638,0,1,1,0,0,0,1,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.308146263117433,0.5918247603656099,1,0,1,0,0,0,1,0,0,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5331150388449815,0.500564897189822,0,1,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113330019681903,0.0284257623245345,0,1,0,0,1,0,1,0,0,1,0,0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6370079350545844,0.7407488625231469,1,0,1,0,0,0,0,1,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177901511316507,0.358164944792486,1,0,0,0,1,0,1,0,0,0,0,1
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7592720322989728,0.6465714731711213,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5748936408999251,0.4008673641804833,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.531637324004804,0.6260371702070983,1,0,1,0,0,0,1,0,1,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5797976103612854,0.3441748756341929,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6817890750067076,0.5897287548935595,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8932925649698201,0.7487825493647574,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.708963783184795,0.7672604842367164,0,1,0,1,0,0,1,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5306520577893394,0.7876522966530342,1,0,1,0,0,0,1,0,0,1,0,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247705330705745,0.0059061446115618,1,0,0,0,1,1,0,0,0,0,0,1
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7167167813976976,0.6738462281115072,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8151537268732665,0.5746860915688462,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795826062578237,0.4833139095973178,0,1,0,0,1,0,1,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151012977007883,0.1006943217493879,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258430970750924,0.1833257291708429,0,1,0,0,1,0,1,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5207939499644838,0.1028813167707507,0,1,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4718458696419966,0.3371875950934268,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6472451191367536,0.7750531252855051,1,0,0,1,0,0,1,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2843218386790054,0.2634679453404987,1,0,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231610222069409,0.3384008395677159,1,0,0,0,1,0,0,1,1,0,0,0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.883249702578068,0.9492915079571572,1,0,0,1,0,0,1,0,0,0,1,0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7833880286301615,0.8871318708849937,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2420361166934744,0.1464742587423137,0,1,1,0,0,1,0,0,0,0,0,1
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8688906227133427,0.9572826466716866,1,0,0,1,0,0,0,1,0,1,0,0
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6340813164591088,0.8700044773883223,1,0,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3716249442132344,0.1408753982052598,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5405003088827752,0.3641456700163811,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9338723676372832,0.8579702117173773,0,1,0,1,0,0,0,1,0,1,0,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716508246103761,0.492685703073902,1,0,0,0,1,0,1,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2348752250724592,0.2831333997562503,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6174826057667042,0.6628625565396005,0,1,0,1,0,1,0,0,0,1,0,0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5138873292667239,0.7740012745589364,1,0,1,0,0,0,1,0,0,1,0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7118717338237868,0.9006780093371702,0,1,1,0,0,0,0,1,0,1,0,0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802878810246657,0.4176164985794672,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6292019173942855,0.1802755931328286,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5232594091493897,0.704342327795526,0,1,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1689856571521595,0.1749590575894805,1,0,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7249489822311211,0.7820463874099985,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5793073167859131,0.1107012607441725,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242341183176102,0.4968880885516793,1,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5842092234278714,0.3559656400423031,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6691510935368609,0.6344781755827531,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3771413757330918,0.1975315572950537,0,1,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3157324551615968,0.0713334441581979,1,0,1,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7152634683130703,0.4932582464140608,0,1,0,1,0,1,0,0,1,0,0,0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8286075049182737,0.918619898999687,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764118217245359,0.5591636642130636,0,1,0,0,1,0,0,1,1,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306520577893394,0.4414644581303965,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8751146543981936,0.3268403027364585,1,0,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8214017731492571,0.8503181859052631,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9757699292707552,0.9639010658816493,0,1,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8021677909756433,0.4031441380716098,0,1,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6360324803330195,0.4905001200283911,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8521200591225228,0.8359825993163987,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3635940400851044,0.7069011705723716,0,1,1,0,0,0,0,1,0,1,0,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8252453019920156,0.9392396052283136,1,0,0,1,0,0,0,1,0,0,1,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5842092234278714,0.390463371196365,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8238041053002012,0.7413149597095687,1,0,0,1,0,1,0,0,0,1,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113330019681903,0.5148026144179658,0,1,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4782880741910458,0.6059333359770309,0,1,1,0,0,0,1,0,1,0,0,0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6394462017015198,0.370423622713693,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532622491804692,0.7407488625231469,1,0,0,1,0,0,0,1,0,1,0,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4510010893127965,0.4809166349241594,0,1,1,0,0,0,1,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8799005333636765,0.952547101954308,0,1,0,1,0,0,1,0,0,0,1,0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4350862610986424,0.7522390508293808,0,1,1,0,0,0,0,1,1,0,0,0
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6803315392718176,0.8971627714937465,0,1,1,0,0,0,0,1,0,1,0,0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4435446347555535,0.7646389830725926,1,0,1,0,0,0,1,0,1,0,0,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8209212559889065,0.7249165756469522,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.183466924967178,0.3203206798878362,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6350569408381994,0.1177754842760341,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8727211164641728,0.923283730958652,1,0,0,1,0,0,0,1,1,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.321795527110873,0.2277002467419491,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8257256671763404,0.6649838363261441,1,0,0,1,0,1,0,0,1,0,0,0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5301593877294783,0.1768050875412323,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3811508893465433,0.1868409901005884,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097166065817396,0.3564990942517703,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7307566521158233,0.8827958372290872,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.812749866466072,0.9503405863069998,0,1,0,1,0,0,0,1,0,0,1,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7167167813976976,0.4617129107743706,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.674985698965368,0.8893682484430105,1,0,1,0,0,0,0,1,1,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013486874963036,0.4242558992943379,1,0,0,0,1,1,0,0,1,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6321298126026444,0.4657150904254346,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5783266608346685,0.5530872201687521,0,1,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6934429204628365,0.3797675649721813,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7293049890222565,0.6646091752787293,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018327646290799,0.0872431096478036,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9481684738619156,0.8356870301171282,1,0,0,1,0,0,1,0,0,0,0,1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552061237198397,0.5332293961101945,0,1,0,0,1,0,0,1,1,0,0,0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4056653391885323,0.703378157147961,0,1,1,0,0,0,0,1,1,0,0,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642331008353552,0.5797553134277895,1,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3449901057986017,0.4442602629048275,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8358094592396885,0.2696018606168967,0,1,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3268441459425945,0.6964081973194682,1,0,1,0,0,0,1,0,1,0,0,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7650639643205461,0.4180665075833634,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3152269643626773,0.3454573825815644,1,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3192698774838435,0.5176742779495733,0,1,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4797740925172892,0.6586980860961876,0,1,1,0,0,0,1,0,0,0,0,1
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6311539329018279,0.8721327925422437,1,0,1,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6228554988033589,0.116256386828791,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220875691397102,0.3346245814995554,0,1,0,0,1,0,1,0,0,1,0,0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5910680712485746,0.6465763143050827,1,0,1,0,0,1,0,0,1,0,0,0
