total_charges,online_security,partner,monthly_charges,tech_support,dependents,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0.2881428551948306,0.0,0.0,0.6370079350545844,0.0,0.0,1,0,0,0,0,1,0
0.5214559632497101,1.0,1.0,0.8779863729299074,1.0,0.0,0,1,0,0,0,0,1
0.6167108738007163,0.0,1.0,0.8478044022680016,1.0,1.0,1,0,0,0,0,1,0
0.2995925607055267,1.0,0.0,0.4211366159415177,0.0,0.0,0,1,0,0,0,1,0
0.7473389416491716,0.0,1.0,0.906194670460062,1.0,1.0,1,0,0,0,0,1,0
0.3054721310271219,0.0,1.0,0.8012053706816575,0.0,1.0,1,0,0,0,0,1,0
0.3410611877758163,0.0,0.0,0.02691530853653,0.0,0.0,0,0,1,0,0,0,1
0.8300803597428805,0.0,1.0,0.6360324803330195,0.0,0.0,0,0,1,1,0,0,0
0.3292152842312066,1.0,0.0,0.5694966087648183,0.0,0.0,1,0,0,0,0,1,0
0.3562177151915223,0.0,0.0,0.7587892534960627,0.0,0.0,1,0,0,1,0,0,0
0.457464121281223,0.0,1.0,0.012410126331701,0.0,1.0,0,0,1,0,0,0,1
0.8627880341251575,0.0,1.0,0.7727825027702881,0.0,1.0,0,1,0,0,0,1,0
0.3201090997168936,0.0,0.0,0.0589257814611526,0.0,0.0,0,1,0,0,0,0,1
0.8072330894811475,1.0,1.0,0.827646959585951,0.0,1.0,1,0,0,0,0,1,0
0.7833097473220074,1.0,1.0,0.7679589551646469,0.0,0.0,1,0,0,0,0,1,0
0.7811056440578598,1.0,1.0,0.4271178363683964,1.0,1.0,0,0,1,1,0,0,0
0.1158278880243277,0.0,0.0,0.6194366882991929,0.0,0.0,1,0,0,0,0,1,0
0.8338947048323386,0.0,1.0,0.7713356266551223,0.0,0.0,0,1,0,1,0,0,0
0.3313627806553848,0.0,0.0,0.0167148859952522,0.0,0.0,0,1,0,0,1,0,0
0.3469953972919796,0.0,1.0,0.2883829976598302,0.0,0.0,1,0,0,1,0,0,0
0.2611765142551798,0.0,0.0,0.0716508246103761,0.0,0.0,0,1,0,0,1,0,0
0.4828828443949309,0.0,0.0,0.5193143743972547,1.0,0.0,1,0,0,0,0,0,1
0.6554724637273527,0.0,0.0,0.5306520577893394,1.0,0.0,0,1,0,0,1,0,0
0.6337221717683008,1.0,0.0,0.6968398169239921,1.0,0.0,0,1,0,0,1,0,0
0.2509975008437514,1.0,0.0,0.3686143332785481,1.0,0.0,1,0,0,0,1,0,0
0.5731681735790641,0.0,1.0,0.0663539266803728,0.0,0.0,0,0,1,1,0,0,0
0.3472892883092524,0.0,1.0,0.5193143743972547,0.0,1.0,1,0,0,0,0,1,0
0.6519185361519496,1.0,1.0,0.361082662424992,0.0,0.0,1,0,0,0,0,1,0
0.4967409169061423,1.0,1.0,0.308146263117433,0.0,0.0,0,1,0,1,0,0,0
0.1322503182768996,0.0,1.0,0.0145632498251588,0.0,0.0,1,0,0,0,0,0,1
0.135839017299172,0.0,0.0,0.019402362960857,0.0,1.0,0,1,0,0,0,0,1
0.683411962372545,1.0,1.0,0.7191385877951108,0.0,0.0,1,0,0,0,0,1,0
0.1946417100825365,0.0,0.0,0.0129485474907393,0.0,0.0,0,0,1,0,0,0,1
0.8948648969681816,1.0,1.0,0.6924722017526846,0.0,1.0,0,1,0,1,0,0,0
0.3101632874739822,0.0,0.0,0.0145632498251588,0.0,1.0,0,0,1,0,0,0,1
0.1097412714221707,0.0,0.0,0.571950152698304,0.0,0.0,1,0,0,0,0,1,0
0.9623769131815773,1.0,1.0,0.9515023045813604,1.0,0.0,0,0,1,0,0,1,0
0.353818367148395,0.0,1.0,0.3821529492958223,1.0,1.0,1,0,0,0,1,0,0
0.6914314595067286,1.0,1.0,0.720591442885258,0.0,1.0,1,0,0,0,0,1,0
0.5108010333871944,0.0,1.0,0.0215507081869915,0.0,0.0,0,0,1,0,1,0,0
0.0323792871631101,0.0,1.0,0.1231974757617591,0.0,0.0,1,0,0,0,0,1,0
0.9676623896752002,1.0,0.0,0.9529308673184114,1.0,0.0,0,0,1,1,0,0,0
0.8511840514893716,1.0,1.0,0.5763650732772732,1.0,0.0,0,0,1,0,1,0,0
0.138768771868335,0.0,0.0,0.0140251089933381,0.0,0.0,0,1,0,0,0,1,0
0.2836020635795341,0.0,0.0,0.6121070830230537,0.0,0.0,1,0,0,0,0,1,0
0.0177369633363543,0.0,0.0,0.0658238317873351,0.0,0.0,1,0,0,0,0,0,1
0.4013269513355423,0.0,0.0,0.0344110613382228,0.0,0.0,0,0,1,1,0,0,0
0.8403637369525963,0.0,1.0,0.729788895526124,1.0,0.0,1,0,0,0,0,1,0
0.4744978002881752,0.0,1.0,0.8026489751855643,0.0,0.0,1,0,0,0,0,1,0
0.0039229145495462,0.0,0.0,0.018327646290799,0.0,0.0,1,0,0,0,1,0,0
0.7522566160842763,1.0,1.0,0.9157445079003944,1.0,0.0,1,0,0,1,0,0,0
0.006069544621242,0.0,0.0,0.0253068592498663,0.0,0.0,1,0,0,0,0,0,1
0.952578242317662,0.0,1.0,0.8966386462807455,1.0,1.0,0,1,0,0,0,1,0
0.390742048878696,0.0,0.0,0.6710962855659143,0.0,0.0,1,0,0,1,0,0,0
0.6595771800040505,0.0,1.0,0.348010088044931,0.0,1.0,0,1,0,1,0,0,0
0.843086952630733,1.0,0.0,0.8497226360366842,1.0,0.0,0,1,0,1,0,0,0
0.9292435460356236,0.0,1.0,0.8050546372378895,0.0,0.0,0,0,1,1,0,0,0
0.703357871340125,0.0,1.0,0.8214017731492571,0.0,1.0,1,0,0,0,0,1,0
0.6855693110930527,1.0,0.0,0.335418687855655,0.0,0.0,1,0,0,0,1,0,0
0.676063751741901,0.0,1.0,0.4161490198287775,0.0,0.0,1,0,0,1,0,0,0
0.6380316395829944,0.0,1.0,0.9281501455029804,1.0,0.0,1,0,0,0,0,1,0
0.5699704219807801,0.0,1.0,0.8074598684809821,1.0,1.0,0,1,0,1,0,0,0
0.4782595576419696,1.0,0.0,0.8631429515437732,0.0,0.0,1,0,0,0,0,1,0
0.817848082365638,1.0,1.0,0.4743241791155603,0.0,1.0,0,0,1,0,1,0,0
0.835516833066161,1.0,1.0,0.7621683240983848,0.0,0.0,1,0,0,0,0,1,0
0.0908011909049736,0.0,1.0,0.0151012977007883,0.0,1.0,1,0,0,0,0,0,1
0.0465217187186804,0.0,0.0,0.1860486810200285,1.0,0.0,1,0,0,0,0,0,1
0.549706686827209,0.0,1.0,0.0658238317873351,0.0,1.0,0,0,1,1,0,0,0
0.943174270467982,1.0,1.0,0.8822928763907066,1.0,0.0,0,1,0,0,1,0,0
0.6500425975074732,0.0,0.0,0.8329291289012937,0.0,0.0,1,0,0,0,0,1,0
0.396466808047058,0.0,0.0,0.4787834403754019,1.0,0.0,0,1,0,0,0,0,1
0.2459954035752427,0.0,1.0,0.4857157680948834,0.0,0.0,1,0,0,0,0,1,0
0.3028145370904175,0.0,0.0,0.018865050156262,0.0,1.0,1,0,0,0,0,1,0
0.0648350473507946,0.0,1.0,0.2792418896152168,0.0,0.0,1,0,0,0,0,1,0
0.8259090478043276,0.0,1.0,0.5709688047584117,0.0,1.0,0,1,0,1,0,0,0
0.9286081295531476,1.0,1.0,0.8693694906164171,0.0,0.0,1,0,0,0,0,1,0
0.9271046957979232,1.0,1.0,0.9023730065802792,1.0,0.0,0,1,0,0,0,0,1
0.0047543479125623,0.0,0.0,0.0210137573204771,0.0,0.0,1,0,0,1,0,0,0
0.7601274871224207,1.0,1.0,0.516847913365674,0.0,1.0,0,1,0,1,0,0,0
0.4731029031420299,0.0,0.0,0.7220441267860958,0.0,0.0,1,0,0,1,0,0,0
0.5356656887799152,0.0,1.0,0.0589257814611526,0.0,0.0,0,1,0,0,1,0,0
0.3443787244895592,0.0,0.0,0.6652597347532526,0.0,0.0,1,0,0,0,0,1,0
0.5425994668517348,0.0,1.0,0.012410126331701,0.0,0.0,0,0,1,1,0,0,0
0.2417334458433158,0.0,0.0,0.6125958760853245,0.0,0.0,1,0,0,0,0,1,0
0.3902985356293014,0.0,0.0,0.7761579217986034,0.0,0.0,1,0,0,0,0,1,0
0.6869114861481483,0.0,0.0,0.6579599141723902,0.0,0.0,1,0,0,0,0,1,0
0.5918943697422252,0.0,1.0,0.0790543190155361,0.0,0.0,0,0,1,1,0,0,0
0.5642899341188047,1.0,0.0,0.7302727832203135,0.0,0.0,1,0,0,0,0,1,0
0.0670420862145351,0.0,0.0,0.291427248345201,0.0,0.0,1,0,0,0,1,0,0
0.7812351026096014,1.0,1.0,0.532622491804692,1.0,0.0,0,0,1,0,1,0,0
0.9191945645595634,0.0,1.0,0.8789434849629987,1.0,1.0,0,1,0,0,1,0,0
0.3199855750734711,0.0,0.0,0.6788738235300167,0.0,0.0,1,0,0,0,0,1,0
0.8190166744290794,0.0,0.0,0.829087752397284,0.0,0.0,1,0,0,0,1,0,0
0.7569532588465978,0.0,1.0,0.8161151516967826,0.0,0.0,1,0,0,0,0,1,0
0.4285735298266615,1.0,1.0,0.375637280492014,0.0,0.0,1,0,0,1,0,0,0
0.838599117828736,0.0,1.0,0.6813032497418725,0.0,0.0,0,1,0,0,0,1,0
0.650788589414804,0.0,1.0,0.6165054341609919,0.0,0.0,1,0,0,0,0,1,0
0.5346100188530687,0.0,0.0,0.3916662237748926,1.0,0.0,1,0,0,0,0,0,1
0.4271394266969652,0.0,0.0,0.5577114681643658,0.0,0.0,1,0,0,0,0,1,0
0.6994274452302294,0.0,1.0,0.8765505854300432,1.0,0.0,1,0,0,0,0,1,0
0.2391417655085351,0.0,0.0,0.333402059989133,0.0,0.0,1,0,0,0,0,1,0
0.3987999139633686,0.0,0.0,0.0167148859952522,0.0,0.0,0,1,0,0,0,1,0
0.6059831125977646,0.0,0.0,0.3374347589405178,0.0,0.0,1,0,0,0,0,1,0
0.8335133278402009,1.0,1.0,0.8031301421165653,0.0,1.0,1,0,0,1,0,0,0
0.354790304781659,0.0,0.0,0.0226243404047026,0.0,0.0,0,0,1,0,1,0,0
0.8734087558394164,0.0,1.0,0.8607474019305359,1.0,0.0,0,1,0,0,0,1,0
0.7691938233094906,0.0,0.0,0.6978101823002931,1.0,0.0,1,0,0,0,0,1,0
0.4713483965279723,0.0,0.0,0.0236976147703091,0.0,0.0,0,0,1,0,0,0,1
0.229752033269604,0.0,1.0,0.2772088117218095,0.0,1.0,1,0,0,0,0,0,1
0.8295079626874169,1.0,0.0,0.6895595725433514,0.0,0.0,1,0,0,0,0,1,0
0.2107028261267532,0.0,0.0,0.3766400427228963,0.0,0.0,1,0,0,0,0,0,1
0.6040857300720115,1.0,0.0,0.4822502558935542,1.0,0.0,1,0,0,0,1,0,0
0.9041297561922624,1.0,1.0,0.8803790337217434,0.0,0.0,1,0,0,0,0,1,0
0.8072752503334648,0.0,1.0,0.5954749942190174,1.0,1.0,0,1,0,0,1,0,0
0.8940288267417706,1.0,1.0,0.7050854347313716,1.0,1.0,0,0,1,0,1,0,0
0.7113550946982514,0.0,1.0,0.8098646700730523,0.0,0.0,1,0,0,0,1,0,0
0.8032785729712717,0.0,0.0,0.7007208092701226,0.0,0.0,0,1,0,0,1,0,0
0.7699261288973268,1.0,1.0,0.3956684361237373,0.0,0.0,0,0,1,0,1,0,0
0.9138377442713892,0.0,1.0,0.7602375354325945,0.0,0.0,0,0,1,1,0,0,0
0.6241322060045178,0.0,0.0,0.6223671621398132,1.0,1.0,1,0,0,0,0,1,0
0.3789148963264455,0.0,1.0,0.3283580391103544,0.0,0.0,1,0,0,1,0,0,0
0.2494398687774237,0.0,0.0,0.682760665657764,0.0,0.0,1,0,0,0,1,0,0
0.8067810613816829,1.0,1.0,0.808902800920472,0.0,0.0,1,0,0,0,0,1,0
0.9788662185288762,1.0,1.0,0.9138350324678328,0.0,1.0,0,0,1,0,1,0,0
0.0824646681972499,0.0,1.0,0.0145632498251588,0.0,0.0,1,0,0,0,0,0,1
0.4081124971093065,1.0,0.0,0.4703585594478993,0.0,0.0,1,0,0,1,0,0,0
0.0526921940825568,0.0,0.0,0.0151012977007883,0.0,0.0,1,0,0,0,0,0,1
0.7015188790713297,1.0,1.0,0.573912570637653,0.0,1.0,1,0,0,0,1,0,0
0.4871188541884315,0.0,0.0,0.8204407218975849,1.0,0.0,1,0,0,0,0,0,1
0.3303086270922752,1.0,1.0,0.7138099829188959,0.0,0.0,1,0,0,0,0,0,1
0.2439700047869877,0.0,0.0,0.0129485474907393,0.0,0.0,1,0,0,0,0,0,1
0.4380890622603345,1.0,0.0,0.7534774850992672,1.0,1.0,1,0,0,1,0,0,0
0.551047755334765,1.0,1.0,0.4733329363205311,0.0,1.0,0,0,1,0,0,1,0
0.10233808767456,0.0,1.0,0.1777826354932881,0.0,0.0,1,0,0,0,0,1,0
0.5434532065233555,1.0,1.0,0.4161490198287775,0.0,1.0,1,0,0,0,1,0,0
0.551128015088307,0.0,1.0,0.8722423608728985,0.0,1.0,1,0,0,1,0,0,0
0.1026099921027973,0.0,1.0,0.518821132417443,0.0,0.0,1,0,0,0,0,1,0
0.5235267804462795,1.0,0.0,0.375637280492014,1.0,0.0,0,1,0,0,1,0,0
0.0013833371630119,0.0,0.0,0.0102554998895081,0.0,0.0,1,0,0,0,0,0,1
0.3113833675308751,0.0,1.0,0.0177901511316507,0.0,1.0,1,0,0,0,0,0,1
0.9372645373908102,0.0,1.0,0.8262060155190185,0.0,1.0,0,1,0,1,0,0,0
0.4260228240365439,0.0,0.0,0.0167148859952522,0.0,0.0,0,0,1,0,0,0,1
0.1174730581186865,0.0,1.0,0.6326177204889256,0.0,0.0,1,0,0,0,0,1,0
0.7580675173047355,1.0,0.0,0.682760665657764,1.0,0.0,1,0,0,1,0,0,0
0.5947974216568246,1.0,0.0,0.4906642534810235,0.0,0.0,1,0,0,0,0,1,0
0.8640433341985603,0.0,1.0,0.6788738235300167,1.0,1.0,0,0,1,1,0,0,0
0.4355026602743709,1.0,1.0,0.3886632566282846,0.0,1.0,0,1,0,0,0,0,1
0.3994343019947093,0.0,1.0,0.0226243404047026,0.0,0.0,1,0,0,1,0,0,0
0.2514545303383854,0.0,0.0,0.0204767163129938,0.0,0.0,0,1,0,0,0,1,0
0.4899718183836639,0.0,0.0,0.018865050156262,0.0,0.0,0,0,1,0,0,0,1
0.409107464017678,0.0,1.0,0.5321299201974511,0.0,0.0,1,0,0,0,0,1,0
0.4260554208782137,1.0,1.0,0.1726097504087252,1.0,1.0,0,0,1,0,0,0,1
0.9320983776541908,1.0,1.0,0.8113073452753696,0.0,0.0,0,0,1,0,0,1,0
0.4443408228454635,0.0,1.0,0.0236976147703091,0.0,0.0,0,1,0,1,0,0,0
0.7968192971593936,0.0,1.0,0.7346269278430652,0.0,0.0,1,0,0,0,1,0,0
0.6608565642141635,1.0,0.0,0.3177540560854905,0.0,0.0,1,0,0,0,1,0,0
0.9136802499263892,1.0,1.0,0.7877241832828255,0.0,0.0,0,1,0,0,1,0,0
0.8052672307033215,1.0,1.0,0.5040121169708811,0.0,1.0,1,0,0,1,0,0,0
0.8878024128559666,1.0,1.0,0.6706100179487332,1.0,0.0,0,0,1,0,0,0,1
0.9558515597672496,0.0,1.0,0.8703271782241648,0.0,0.0,0,0,1,1,0,0,0
0.559786856184963,1.0,1.0,0.6028158380260736,1.0,1.0,0,1,0,0,0,0,1
0.7741465426674461,0.0,0.0,0.8314887382736855,1.0,0.0,0,1,0,1,0,0,0
0.6791148906873246,1.0,0.0,0.7409135757724223,0.0,0.0,1,0,0,0,1,0,0
0.9066096773138586,0.0,0.0,0.8842064654182997,1.0,0.0,0,0,1,0,0,1,0
0.5952393067480695,1.0,1.0,0.3796475609629528,1.0,1.0,0,1,0,1,0,0,0
0.3397032175551716,0.0,1.0,0.0663539266803728,0.0,0.0,1,0,0,0,0,1,0
0.8053974062059112,1.0,0.0,0.8789434849629987,0.0,0.0,0,1,0,0,0,1,0
0.3170516903014165,0.0,0.0,0.0156392528613008,0.0,0.0,0,1,0,0,0,0,1
0.3943587737448337,0.0,1.0,0.0167148859952522,0.0,1.0,0,1,0,0,1,0,0
0.2702429744147895,0.0,1.0,0.6165054341609919,0.0,1.0,1,0,0,0,0,0,1
0.5283850693139626,0.0,0.0,0.018865050156262,0.0,0.0,0,0,1,0,1,0,0
0.5444482043351438,0.0,1.0,0.0737675427917796,0.0,1.0,0,0,1,0,1,0,0
0.8822204887788552,1.0,1.0,0.6530907964573416,0.0,0.0,0,0,1,0,1,0,0
0.8247562281950029,1.0,1.0,0.759754792941058,0.0,0.0,0,1,0,1,0,0,0
0.2705398772665595,1.0,0.0,0.3881626526012446,0.0,0.0,1,0,0,0,1,0,0
0.5285157629801674,0.0,1.0,0.0156392528613008,0.0,1.0,0,0,1,1,0,0,0
0.3973168647797265,0.0,0.0,0.0032423892276138,0.0,0.0,0,0,1,0,1,0,0
0.7349620878622967,1.0,0.0,0.532622491804692,0.0,0.0,1,0,0,1,0,0,0
0.3215855116415479,0.0,0.0,0.2817823527392615,0.0,0.0,1,0,0,0,0,0,1
0.5769053077091946,0.0,1.0,0.7210756898582503,0.0,0.0,1,0,0,0,0,0,1
0.7743016498312123,1.0,1.0,0.6189482002146219,0.0,1.0,1,0,0,1,0,0,0
0.6894185472529397,0.0,0.0,0.7882058902493991,1.0,0.0,1,0,0,1,0,0,0
0.0054142403353597,0.0,0.0,0.0231610222069409,0.0,0.0,1,0,0,0,0,0,1
0.6254467116978972,1.0,1.0,0.4301068663578775,1.0,0.0,0,0,1,1,0,0,0
0.9401626305034518,1.0,0.0,0.817557161295581,1.0,0.0,0,1,0,0,1,0,0
0.233670784349169,0.0,0.0,0.3851583687344528,0.0,0.0,1,0,0,0,1,0,0
0.8659882279804352,1.0,1.0,0.7186542646704589,1.0,1.0,0,0,1,0,1,0,0
0.7474030716051709,0.0,0.0,0.8434874135885468,0.0,0.0,0,1,0,1,0,0,0
0.4043635395846984,0.0,0.0,0.3645983607477923,1.0,1.0,1,0,0,0,0,0,1
0.6249589804182875,1.0,1.0,0.4668872186056058,0.0,1.0,0,1,0,0,1,0,0
0.4865410541391226,0.0,0.0,0.575874618865206,0.0,0.0,1,0,0,0,1,0,0
0.4847398754902599,0.0,0.0,0.02691530853653,0.0,0.0,0,0,1,0,0,0,1
0.1960227021015939,0.0,0.0,0.7790504434772184,0.0,0.0,1,0,0,0,0,1,0
0.0062326625029328,0.0,1.0,0.0258430970750924,0.0,0.0,1,0,0,0,0,0,1
0.0939688239381836,0.0,0.0,0.4579547564900348,0.0,0.0,1,0,0,0,0,0,1
0.9108807387315624,1.0,1.0,0.7055702960222466,1.0,0.0,0,0,1,1,0,0,0
0.0588296832850515,0.0,1.0,0.0226243404047026,0.0,0.0,1,0,0,0,0,0,1
0.2716093233584044,0.0,1.0,0.6355447211891981,0.0,1.0,1,0,0,0,0,1,0
0.4968553909099419,1.0,0.0,0.4221337800308444,1.0,0.0,1,0,0,1,0,0,0
0.1034896924260043,0.0,0.0,0.525231327782563,0.0,0.0,1,0,0,0,0,1,0
0.7776741274915047,1.0,1.0,0.4276160809119984,0.0,1.0,0,0,1,1,0,0,0
0.8628244019269002,1.0,1.0,0.6189482002146219,1.0,0.0,0,0,1,0,0,0,1
0.8844185563100878,1.0,1.0,0.7394630901242797,1.0,1.0,0,0,1,1,0,0,0
0.6351921524065828,1.0,1.0,0.2046011203412552,1.0,0.0,0,0,1,1,0,0,0
0.9735285712457166,1.0,0.0,0.9467394669606196,1.0,0.0,0,0,1,0,1,0,0
0.6554583465286246,0.0,0.0,0.6194366882991929,1.0,0.0,0,0,1,0,0,0,1
0.0024074793602041,0.0,0.0,0.013486874963036,0.0,0.0,1,0,0,0,0,0,1
0.2539974360086016,0.0,0.0,0.0161771155465649,0.0,0.0,0,0,1,0,0,0,1
0.6394416539118186,1.0,1.0,0.8194796028860883,1.0,1.0,1,0,0,0,0,1,0
0.7340892797705053,1.0,0.0,0.3137102739759465,1.0,0.0,0,0,1,1,0,0,0
0.8499825700118749,1.0,1.0,0.624320379407256,0.0,1.0,0,0,1,0,0,1,0
0.5313465244603651,0.0,1.0,0.0145632498251588,0.0,0.0,0,0,1,0,0,0,1
0.3443943969507804,0.0,0.0,0.624320379407256,0.0,0.0,1,0,0,0,0,1,0
0.827625921761603,0.0,0.0,0.8506816544370255,0.0,0.0,0,1,0,0,0,1,0
0.7742290549080852,0.0,1.0,0.6973250094001302,0.0,1.0,1,0,0,0,0,1,0
0.8902311731140995,1.0,1.0,0.6783878782233197,0.0,0.0,0,0,1,0,0,1,0
0.3568392154861921,0.0,1.0,0.0652936626202168,0.0,1.0,0,1,0,0,0,0,1
0.4661671148302802,0.0,1.0,0.050418115326007,0.0,1.0,0,0,1,0,0,1,0
0.9315700755025682,0.0,1.0,0.7983176941318935,0.0,0.0,0,1,0,0,0,1,0
0.7547105326917158,0.0,0.0,0.7201071768912403,1.0,0.0,0,1,0,0,0,1,0
0.8999982321275096,1.0,1.0,0.7273691746896145,1.0,1.0,0,0,1,0,1,0,0
0.970732919584802,0.0,1.0,0.9252882183413595,1.0,1.0,0,0,1,0,1,0,0
0.5658302313275931,0.0,1.0,0.0599878510277556,0.0,0.0,0,0,1,0,0,0,1
0.1033547485527835,0.0,0.0,0.524245418234722,0.0,0.0,1,0,0,1,0,0,0
0.1816343724143059,0.0,1.0,0.5193143743972547,0.0,0.0,1,0,0,0,1,0,0
0.5485684386070799,1.0,0.0,0.4405602693008866,0.0,0.0,0,1,0,0,0,1,0
0.1773625099585884,0.0,0.0,0.5355774061861909,0.0,0.0,1,0,0,0,0,1,0
0.7986738912243174,1.0,0.0,0.8708059979450531,0.0,0.0,1,0,0,0,0,1,0
0.9737457421266668,0.0,1.0,0.9181310076077718,1.0,0.0,0,0,1,0,0,1,0
0.1982632810314905,0.0,0.0,0.4325969253615388,0.0,0.0,1,0,0,0,0,1,0
0.6580126519822109,0.0,0.0,0.5680242034733666,0.0,0.0,1,0,0,0,1,0,0
0.8204141369916762,1.0,1.0,0.5640967627104532,0.0,0.0,1,0,0,0,0,0,1
0.8601657151622502,0.0,1.0,0.8578722071682789,0.0,0.0,1,0,0,0,0,1,0
0.5854911226394393,1.0,1.0,0.6116182680666599,0.0,1.0,0,1,0,0,0,1,0
0.1664890151114381,0.0,0.0,0.0215507081869915,0.0,0.0,0,1,0,0,0,0,1
0.3435621346496244,1.0,0.0,0.6169940308375914,0.0,0.0,1,0,0,0,0,1,0
0.3591758037046704,0.0,0.0,0.4921482865102958,0.0,0.0,1,0,0,0,0,1,0
0.7985968051683987,0.0,0.0,0.7829061454961861,0.0,0.0,1,0,0,1,0,0,0
0.5294143943888038,0.0,1.0,0.0247705330705745,0.0,1.0,0,1,0,0,1,0,0
0.3828968384177139,0.0,0.0,0.5636057273153273,0.0,0.0,1,0,0,0,0,1,0
0.1113373365489602,0.0,0.0,0.1231974757617591,1.0,0.0,1,0,0,1,0,0,0
0.4465657957608117,0.0,0.0,0.6413964351951459,0.0,0.0,1,0,0,0,0,1,0
0.6065411478324801,1.0,0.0,0.38615992254604,0.0,1.0,0,1,0,0,1,0,0
0.5154434303712638,0.0,0.0,0.2189882358610071,0.0,0.0,0,1,0,0,0,1,0
0.5918247603656099,1.0,0.0,0.308146263117433,0.0,0.0,0,1,0,0,0,1,0
0.500564897189822,0.0,1.0,0.5331150388449815,0.0,0.0,1,0,0,1,0,0,0
0.0284257623245345,0.0,0.0,0.0113330019681903,0.0,0.0,0,1,0,0,1,0,0
0.7407488625231469,1.0,1.0,0.6370079350545844,1.0,1.0,0,0,1,0,0,0,1
0.358164944792486,0.0,1.0,0.0177901511316507,0.0,1.0,0,1,0,0,0,0,1
0.6465714731711213,0.0,0.0,0.7592720322989728,0.0,0.0,1,0,0,0,0,1,0
0.4008673641804833,1.0,0.0,0.5748936408999251,0.0,0.0,1,0,0,0,0,1,0
0.6260371702070983,0.0,1.0,0.531637324004804,1.0,0.0,0,1,0,1,0,0,0
0.3441748756341929,0.0,1.0,0.5797976103612854,0.0,0.0,1,0,0,1,0,0,0
0.5897287548935595,0.0,1.0,0.6817890750067076,0.0,1.0,1,0,0,0,0,1,0
0.7487825493647574,0.0,0.0,0.8932925649698201,0.0,0.0,1,0,0,0,0,1,0
0.7672604842367164,0.0,1.0,0.708963783184795,0.0,0.0,0,1,0,0,0,0,1
0.7876522966530342,0.0,0.0,0.5306520577893394,1.0,0.0,0,1,0,0,1,0,0
0.0059061446115618,0.0,1.0,0.0247705330705745,0.0,1.0,1,0,0,0,0,0,1
0.6738462281115072,0.0,1.0,0.7167167813976976,0.0,1.0,1,0,0,0,0,1,0
0.5746860915688462,1.0,1.0,0.8151537268732665,0.0,0.0,1,0,0,0,0,1,0
0.4833139095973178,0.0,1.0,0.0795826062578237,0.0,1.0,0,1,0,0,0,0,1
0.1006943217493879,0.0,0.0,0.0151012977007883,0.0,0.0,1,0,0,0,0,0,1
0.1833257291708429,0.0,1.0,0.0258430970750924,0.0,1.0,0,1,0,0,0,0,1
0.1028813167707507,0.0,1.0,0.5207939499644838,0.0,0.0,1,0,0,0,0,1,0
0.3371875950934268,1.0,1.0,0.4718458696419966,1.0,0.0,1,0,0,0,0,1,0
0.7750531252855051,0.0,1.0,0.6472451191367536,0.0,1.0,0,1,0,0,0,0,1
0.2634679453404987,0.0,1.0,0.2843218386790054,0.0,1.0,1,0,0,0,0,0,1
0.3384008395677159,0.0,1.0,0.0231610222069409,0.0,1.0,0,0,1,1,0,0,0
0.9492915079571572,0.0,1.0,0.883249702578068,0.0,1.0,0,1,0,0,0,1,0
0.8871318708849937,0.0,1.0,0.7833880286301615,0.0,1.0,1,0,0,0,1,0,0
0.1464742587423137,1.0,0.0,0.2420361166934744,1.0,0.0,1,0,0,0,0,0,1
0.9572826466716866,1.0,1.0,0.8688906227133427,0.0,0.0,0,0,1,0,1,0,0
0.8700044773883223,1.0,1.0,0.6340813164591088,0.0,0.0,0,0,1,0,1,0,0
0.1408753982052598,0.0,0.0,0.3716249442132344,0.0,0.0,1,0,0,0,0,0,1
0.3641456700163811,1.0,0.0,0.5405003088827752,1.0,0.0,1,0,0,0,0,1,0
0.8579702117173773,1.0,1.0,0.9338723676372832,1.0,1.0,0,0,1,0,1,0,0
0.492685703073902,0.0,1.0,0.0716508246103761,0.0,1.0,0,1,0,0,0,0,1
0.2831333997562503,0.0,1.0,0.2348752250724592,1.0,0.0,1,0,0,0,0,0,1
0.6628625565396005,0.0,0.0,0.6174826057667042,0.0,0.0,1,0,0,0,1,0,0
0.7740012745589364,1.0,1.0,0.5138873292667239,1.0,0.0,0,1,0,0,1,0,0
0.9006780093371702,1.0,1.0,0.7118717338237868,1.0,0.0,0,0,1,0,1,0,0
0.4176164985794672,0.0,1.0,0.5802878810246657,0.0,1.0,1,0,0,0,1,0,0
0.1802755931328286,0.0,0.0,0.6292019173942855,0.0,0.0,1,0,0,0,0,1,0
0.704342327795526,1.0,1.0,0.5232594091493897,0.0,1.0,1,0,0,1,0,0,0
0.1749590575894805,1.0,0.0,0.1689856571521595,1.0,0.0,1,0,0,0,0,0,1
0.7820463874099985,1.0,1.0,0.7249489822311211,0.0,1.0,1,0,0,0,0,1,0
0.1107012607441725,0.0,0.0,0.5793073167859131,0.0,0.0,1,0,0,0,0,1,0
0.4968880885516793,0.0,1.0,0.0242341183176102,0.0,1.0,0,0,1,0,1,0,0
0.3559656400423031,0.0,0.0,0.5842092234278714,0.0,0.0,1,0,0,0,0,1,0
0.6344781755827531,0.0,0.0,0.6691510935368609,1.0,0.0,1,0,0,0,0,0,1
0.1975315572950537,0.0,0.0,0.3771413757330918,0.0,1.0,1,0,0,0,1,0,0
