total_charges,online_security,streaming_movies,dependents,tech_support,multiple_lines,partner,online_backup,senior_citizen,contract_Two year,internet_service_No,monthly_charges
0.1172306184655769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2899052956934244
0.5242504114714591,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.4061648636777378
0.0790609293502508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0054020121077336
0.469363301257599,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0118716112399319
0.5068484957326561,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.4206379896240605
0.3273175194103381,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0.018865050156262
0.440136341158268,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0.2287305017895805
0.4470442130645689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0642331008353552
0.893568114528678,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0.8880328845673344
0.4210595081545905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1221516589368618
0.1454412208599614,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0.34549352128224
0.0655754532085594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2833061612037162
0.6868218953494909,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0.8794220171134106
0.8484834600253948,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,0.5582027861501658
0.1843165369448506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.3369307932412309
0.6313463326729981,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.4016680479030535
0.84497508224739,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.8238041053002012
0.3380133740004586,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.661853725451066
0.2262403019815523,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6496811820750925
0.4186950721147197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0091776180923234
0.8925367684379537,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0.6710962855659143
0.8330332518428056,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0.6754717848873031
0.7327944580871073,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.3776426767142443
0.1048313448720541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5350849817047768
0.9220423000177408,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.7857971795881832
0.5399944704818685,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.3846575445283428
0.3724537667906979,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.4857157680948834
0.579803684570548,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0.0785259612245775
0.5195792737704604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0129485474907393
0.0720335147889712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.3197750792435125
0.5454874172816129,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0.3766400427228963
0.6346140592624679,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.575874618865206
0.8288807212543391,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,0.5380391621064622
0.5254056774357769,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0.5871492735313413
0.4366070980732125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7196228918649455
0.6798350441679286,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.7016908621892207
0.2737073895510762,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.7737469974440268
0.780684579777001,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0.6701237300799674
0.4478791949112728,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.8257256671763404
0.7092890520209422,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0.3826539316694776
0.5235859250525546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0.012410126331701
0.00291535963522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0151012977007883
0.4955194647985906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0615803855121422
0.3949186940572201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6282257813624058
0.2733481218183221,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.5724407919010145
0.7710400684737886,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0.6779019128661808
0.1865791499080962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.5547630627874027
0.0165728533274817,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0615803855121422
0.6180206824720946,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.7824242446920362
0.7478231851577866,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0.3766400427228963
0.6639776499874085,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0.2343634066584349
0.1036244936821311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5262171379439274
0.1043633669776442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.531637324004804
0.5804619369504492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0785259612245775
0.5258678729808981,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0167148859952522
0.3992271001067579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0242341183176102
0.8880678756571461,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.7201071768912403
0.3842953218798577,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0086385341676143
0.0797167655349784,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.3656025501412174
0.2080088286364984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0247705330705745
0.710466675419847,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0.3766400427228963
0.8430595984301246,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0.5336075613367468
0.9613739855730006,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0.8607474019305359
0.825949131566448,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0.5370545329627716
0.8674231747380027,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0.7607202597838472
0.7490733868452886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.5207939499644838
0.2479201605153772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6306659610592555
0.5171069470953297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0118716112399319
0.1676802703702752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0075600789911771
0.787541031633597,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.8238041053002012
0.3194730199167307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0226243404047026
0.1120965490696348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.5900885074149497
0.808753832679097,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0.4857157680948834
0.1481310478678491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1788165984565977
0.6494963234741289,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0.1886291924314749
0.1171092317422639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6296899533195564
0.3707425120481632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.6881029912341301
0.8068262892961187,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0.6448085342197617
0.8161264637362314,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0.7708532988155695
0.3075312316747151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.1419817128384369
0.1040951800405194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.5296666930101244
0.7520106217481132,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.7737469974440268
0.9370253378832656,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0.9076275390081427
0.4567185495213048,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0.0727093282826976
0.8785111195584091,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0.7230124877645266
0.836130296884676,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0.6272495596612055
0.971555108516357,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0.9324420156415878
0.7565648564589579,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.757340808019449
0.454477912580833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.6384709584292361
0.004919755271568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0215507081869915
0.3798739178864554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0140251089933381
0.3489367394166194,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0.7317243335547312
0.6620662900556304,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0.7457473231649163
0.1348307700956818,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.7809784361609202
0.6909894283371607,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0.7375288489208878
0.463172287002432,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0097166065817396
0.7614918222503397,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0.5473882983913483
0.8702644673877902,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.8242845210628509
0.7847417461100569,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.6516296577290224
0.5789560191391273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.7814603900341754
0.3371226885725152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.6779019128661808
0.0886939400610322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.018327646290799
0.569557215526716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.321795527110873
0.5706203258719001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0.068473566628151
0.1611840111209336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3394502755483805
0.7518277703813336,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0.8722423608728985
0.1098054920938537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.5724407919010145
0.3263961680997672,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0226243404047026
0.5840707356381094,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.7147789923423711
0.4695997942847471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0118716112399319
0.1938930870522581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0151012977007883
0.3852314416618296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.012410126331701
0.7712963785982555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.7065399604879807
0.6686703006615522,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.4340906133936616
0.5245525813372591,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.8228432231341736
0.7540541157187451,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.5744031173140838
0.7240518951914308,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0.5345925327482833
0.5160903157034759,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.8281272406507751
0.9465792158997736,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0.9157445079003944
0.8825366645429005,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0.8502021534368112
0.7348106158134886,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.840608678167154
0.4758229774257131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0247705330705745
0.6787520238121909,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0.4261212596210064
0.6978800320833474,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.7679589551646469
0.6019071754619822,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.536562181796933
0.9020293923027708,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.8180377971616908
0.7926898264640234,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.7215599178214543
0.6700890099584824,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0.5109258348118328
0.631275128736507,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0.8794220171134106
0.1040280452624166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.5291739736126884
0.5543527332149131,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0.0705920305810273
0.9142779451189303,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0.8506816544370255
0.3358692497580947,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.6832464310686489
0.1839742820340006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0652936626202168
0.8744234958532353,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,0.6160168157223277
0.4043277671348652,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0215507081869915
0.30321836731386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0864439841258962
0.3294344213211559,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0151012977007883
0.3341476539855083,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.4186431885873002
0.3822008626482415,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.4395652528282152
0.8160088550008672,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.5591853512101792
0.7220243870177221,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.4325969253615388
0.824118063935041,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0.6516296577290224
0.269647728605265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1653590018561794
0.7882398409827416,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.6365202182835314
0.3652283825380997,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0.8031301421165653
0.7665563515297338,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0.6204135994581653
0.4697633902287436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.3911658073196672
0.0880851606540961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0161771155465649
0.1903518104296382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.624808629860699
0.2685898585979485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.019939584936256
0.384789874648834,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.2924416921484607
0.8681155975178957,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.8588306703975286
0.555836236896387,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0.7133254494432927
0.8151786491288905,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.5734220008542631
0.884069462717457,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,0.6681783758348017
0.728786205828975,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0.724464887022845
0.8894289087510407,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.8045735393293321
0.7429355178974961,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.4330948502691356
0.3775625502987078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.3424725158120765
0.1919877913566017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0279871691908671
0.9435711954296924,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0.8334092256801053
0.3107372921893517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0242341183176102
0.688587829146732,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.5930269284758329
0.2286280611392133,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0.019402362960857
0.9028347445507198,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0.8146729889069859
0.1225229882036276,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.6740134666950411
0.3460335155918056,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0.6321298126026444
0.9628511477475812,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.9038062467803208
0.3241953808670398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2873679398412449
0.8820771376258654,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0.9286270803757184
0.8850544852822614,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.7186542646704589
0.9532917555236085,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.9047616627124364
0.004919755271568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0215507081869915
0.4556055789301171,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0.012410126331701
0.6341911128931457,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,0.4579547564900348
0.6628073886180204,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.5802878810246657
0.4048399741163566,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.3177540560854905
0.9132668195580532,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0.9114478428156229
0.8337433220987149,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0.8712848016214145
0.2468042806507978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0231610222069409
0.7008818015244958,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0.573912570637653
0.0050848723368948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0220875691397102
0.0017259720562498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0113330019681903
0.7601412254749587,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.4281142962698901
0.1224646747092436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0231610222069409
0.5354393102601295,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0.0637027079018107
0.5445303891629474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0721801126663306
0.7801072399040848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0.6788738235300167
0.4363470741413129,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0.0626416971581199
0.8692745547479745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0.6223671621398132
0.7182313663443147,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.6652597347532526
0.8221420256558585,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.684217902122682
0.898360114772542,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0.9109703587626068
0.6229165708061286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2787336792287052
0.7742884518575164,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0.5714594903229304
0.8491624241535838,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0.8621847802811193
0.0493309800887034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0102554998895081
0.4001155211179572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.02691530853653
0.8636936096222221,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0.6418839409295656
0.9857044897176872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0.960071692034447
0.2156496650271966,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.4365795166840125
0.6239290688467043,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.7283371195414342
0.5014981816176622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6788738235300167
0.7279803651844913,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.8569136788753687
0.5969888490983747,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.2705969285229248
0.4697724757776115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6106405724124081
0.8658671197221504,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0.6847036077904062
0.9660895450652408,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0.8980724466923977
0.4452753804832071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0231610222069409
0.2991419012764573,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.7249489822311211
0.8776120094170844,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0.8770291972006684
0.5556191459684915,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.2833061612037162
0.7398834019637726,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0.3394502755483805
0.5376877179285917,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.7694062077532555
0.4446125158759261,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.4881903400704199
0.8729206375893149,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.6628269731847141
0.8435325477416853,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,0.8846848231029536
0.6467650599536751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5331150388449815
0.4918286811557902,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0220875691397102
0.1281744903794679,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.2792418896152168
0.772863488785819,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0.4276160809119984
0.5159686684899443,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0.3716249442132344
0.7930563683395039,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0.4440419295107432
0.0465217187186804,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0172525644448461
0.1807039328254293,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0172525644448461
0.4003219180610164,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.7640988231745829
0.7067566282999936,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.5601678218353672
0.7999787885972802,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.680817404501032
0.3962939437872817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.5905783006131092
0.1971469296634198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0156392528613008
0.1376251466959671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2807662850689653
0.7103117532405305,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.6783878782233197
0.7146461801604065,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.6672055768717482
0.7648999796489916,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0.8122690431663051
0.3397032175551716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0231610222069409
0.7070376250326111,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.7230124877645266
0.2456288820187542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.4430473116161719
0.3326936212961495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0086385341676143
0.9346538276254752,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0.92385705005407
0.3767417542407462,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0.0637027079018107
0.9049542185243526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0.7457473231649163
0.5654872512114734,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.8377293462088766
0.8592727651356091,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0.5959645400838944
0.8178334515971353,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.477792681235417
0.9608634793729528,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.8865980957887272
0.5260217631010329,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0156392528613008
0.8234643932436891,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.779532468246364
0.3808949618775626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6272495596612055
0.8445611539099319,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0.6710962855659143
0.0006942504165128,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0080993545526574
0.8260350108339782,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0.6257850662315114
0.5470796942283376,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.7838698941037091
0.2981782940627039,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.720591442885258
0.8395777193089341,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0.527695667165588
0.5468489033796965,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0.3339062692807772
0.2235802088593133,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.4822502558935542
0.7270025071628979,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.7210756898582503
0.4818193281059603,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0.6169940308375914
